"","Movie_Title","Action","Animation","Mystery","Comedy","Drama","Family","Horror","Romance","Thriller","Adventure","SciFi"
"3018","Snatch",0,0,0,1,0,0,0,0,0,0,0
"3019","Dancin' It's On",0,0,0,0,0,1,0,0,0,0,0
"3020","Pet Sematary",0,0,0,0,0,0,1,0,0,0,0
"3021","Madadayo",0,0,0,0,1,0,0,0,0,0,0
"3022","The Cry of the Owl",0,0,0,0,1,0,0,0,1,0,0
"3023","A Tale of Three Cities",0,0,0,0,1,0,0,0,0,0,0
"3024","Gremlins",0,0,0,1,0,0,1,0,0,0,0
"3025","Star Wars: Episode IV - A New Hope",1,0,0,0,0,0,0,0,0,1,1
"3026","Dirty Grandpa",0,0,0,1,0,0,0,0,0,0,0
"3027","Doctor Zhivago",0,0,0,0,1,0,0,1,0,0,0
"3028","Trash",0,0,1,0,1,0,0,0,1,1,0
"3029","High School Musical 3: Senior Year",0,0,0,1,1,1,0,1,0,0,0
"3030","The Fighter",0,0,0,0,1,0,0,0,0,0,0
"3031","Jackass Number Two",1,0,0,1,0,0,0,0,0,0,0
"3032","My Cousin Vinny",0,0,0,1,0,0,0,0,0,0,0
"3033","If I Stay",0,0,0,0,1,0,0,1,0,0,0
"3034","Drive Hard",1,0,0,1,0,0,0,0,0,0,0
"3035","Major League",0,0,0,1,0,0,0,0,0,0,0
"3036","St. Trinian's",0,0,0,1,0,0,0,0,0,0,0
"3037","Phone Booth",0,0,0,0,0,0,0,0,1,0,0
"3038","A Walk to Remember",0,0,0,0,1,0,0,1,0,0,0
"3039","Dead Man Walking",0,0,0,0,1,0,0,0,0,0,0
"3040","Cruel Intentions",0,0,0,0,1,0,0,1,0,0,0
"3041","Saw VI",0,0,1,0,0,0,1,0,0,0,0
"3042","History of the World: Part I",0,0,0,1,0,0,0,0,0,0,0
"3043","The Secret Life of Bees",0,0,0,0,1,0,0,0,0,0,0
"3044","Corky Romano",0,0,0,1,0,0,0,0,0,0,0
"3045","Raising Cain",0,0,0,0,1,0,0,0,1,0,0
"3046","F.I.S.T.",0,0,0,0,1,0,0,0,0,0,0
"3047","Invaders from Mars",0,0,0,0,0,0,1,0,0,0,1
"3048","Brooklyn",0,0,0,0,1,0,0,1,0,0,0
"3049","Barry Lyndon",0,0,0,0,1,0,0,0,0,1,0
"3050","Out Cold",0,0,0,1,0,0,0,0,0,0,0
"3051","The Ladies Man",0,0,0,1,0,0,0,0,0,0,0
"3052","Quartet",0,0,0,1,1,0,0,0,0,0,0
"3053","Tomcats",0,0,0,1,0,0,0,0,0,0,0
"3054","Frailty",0,0,0,0,1,0,0,0,1,0,0
"3055","Woman in Gold",0,0,0,0,1,0,0,0,0,0,0
"3056","Kinsey",0,0,0,0,1,0,0,0,0,0,0
"3057","Army of Darkness",0,0,0,1,0,0,1,0,0,0,0
"3058","Slackers",0,0,0,1,0,0,0,1,0,0,0
"3059","What's Eating Gilbert Grape",0,0,0,0,1,0,0,1,0,0,0
"3060","The Visual Bible: The Gospel of John",0,0,0,0,1,0,0,0,0,0,0
"3061","Vera Drake",0,0,0,0,1,0,0,0,0,0,0
"3062","The Guru",0,0,0,1,0,0,0,1,0,0,0
"3063","The Perez Family",0,0,0,1,1,0,0,1,0,0,0
"3064","Inside Llewyn Davis",0,0,0,0,1,0,0,0,0,0,0
"3065","O",0,0,0,0,1,0,0,1,1,0,0
"3066","Return to the Blue Lagoon",0,0,0,0,1,0,0,1,0,1,0
"3067","The Molly Maguires",0,0,0,0,1,0,0,0,0,0,0
"3068","Romance & Cigarettes",0,0,0,1,0,0,0,1,0,0,0
"3069","Copying Beethoven",0,0,0,0,1,0,0,0,0,0,0
"3070","Poltergeist",0,0,0,0,0,0,1,0,0,0,0
"3071","Brighton Rock",0,0,0,0,1,0,0,0,1,0,0
"3072","Saw V",0,0,1,0,0,0,1,0,0,0,0
"3073","Machine Gun McCain",0,0,0,0,1,0,0,0,1,0,0
"3074","LOL",0,0,0,1,1,0,0,1,0,0,0
"3075","Jindabyne",0,0,1,0,1,0,0,0,1,0,0
"3076","Kabhi Alvida Naa Kehna",0,0,0,0,1,0,0,0,0,0,0
"3077","An Ideal Husband",0,0,0,1,0,0,0,1,0,0,0
"3078","The Last Days on Mars",0,0,0,0,0,0,1,0,1,0,1
"3079","Darkness",0,0,0,0,0,0,1,0,0,0,0
"3080","2001: A Space Odyssey",0,0,1,0,0,0,0,0,0,1,1
"3081","E.T. the Extra-Terrestrial",0,0,0,0,0,1,0,0,0,0,1
"3082","In the Land of Women",0,0,0,1,1,0,0,1,0,0,0
"3083","The Blue Butterfly",0,0,0,0,1,0,0,0,0,1,0
"3084","There Goes My Baby",0,0,0,1,1,0,0,0,0,0,0
"3085","Lovesick            ",0,0,0,1,0,0,0,0,0,0,0
"3086","Housefull",0,0,0,1,0,0,0,0,0,0,0
"3087","September Dawn",0,0,0,0,1,0,0,1,0,0,0
"3088","For Greater Glory: The True Story of Cristiada",0,0,0,0,1,0,0,0,0,0,0
"3089","La Famille Bí©lier",0,0,0,1,1,0,0,0,0,0,0
"3090","Good Will Hunting",0,0,0,0,1,0,0,0,0,0,0
"3091","Misconduct",0,0,0,0,1,0,0,0,1,0,0
"3092","Saw III",0,0,1,0,0,0,1,0,0,0,0
"3093","Stripes",1,0,0,1,0,0,0,0,0,0,0
"3094","Bring It On",0,0,0,1,0,0,0,0,0,0,0
"3095","The Purge: Election Year",1,0,0,0,0,0,1,0,1,0,1
"3096","She's All That",0,0,0,1,0,0,0,1,0,0,0
"3097","Precious",0,0,0,0,1,0,0,0,0,0,0
"3098","Saw IV",0,0,1,0,0,0,1,0,0,0,0
"3099","White Noise",0,0,1,0,1,0,1,0,1,0,0
"3100","Madea's Family Reunion",0,0,0,1,1,0,0,1,0,0,0
"3101","The Color of Money",0,0,0,0,1,0,0,0,0,0,0
"3102","The Longest Day",1,0,0,0,1,0,0,0,0,0,0
"3103","The Mighty Ducks",0,0,0,1,1,1,0,0,0,0,0
"3104","The Grudge",0,0,1,0,0,0,1,0,1,0,0
"3105","Happy Gilmore",0,0,0,1,0,0,0,0,0,0,0
"3106","Jeepers Creepers",0,0,1,0,0,0,1,0,0,0,0
"3107","Bill & Ted's Excellent Adventure",0,0,0,1,0,0,0,0,0,1,1
"3108","Oliver!",0,0,0,0,1,1,0,0,0,0,0
"3109","The Best Exotic Marigold Hotel",0,0,0,1,1,0,0,0,0,0,0
"3110","Recess: School's Out",0,1,1,1,0,1,0,0,0,0,1
"3111","Mad Max Beyond Thunderdome",1,0,0,0,0,0,0,0,1,1,1
"3112","Commando",1,0,0,0,0,0,0,0,1,1,0
"3113","The Boy",0,0,1,0,0,0,1,0,1,0,0
"3114","Devil",0,0,1,0,0,0,1,0,1,0,0
"3115","Friday After Next",0,0,0,1,1,0,0,0,0,0,0
"3116","Insidious: Chapter 3",0,0,0,0,0,0,1,0,1,0,0
"3117","The Last Dragon",1,0,0,1,1,0,0,0,0,0,0
"3118","Snatch",0,0,0,1,0,0,0,0,0,0,0
"3119","The Lawnmower Man",0,0,0,0,0,0,1,0,0,0,1
"3120","Nick and Norah's Infinite Playlist",0,0,0,1,1,0,0,1,0,0,0
"3121","Dogma",0,0,0,1,1,0,0,0,0,1,0
"3122","The Banger Sisters",0,0,0,1,1,0,0,0,0,0,0
"3123","Twilight Zone: The Movie",0,0,0,0,0,0,1,0,0,0,1
"3124","Road House",1,0,0,0,0,0,0,0,1,0,0
"3125","A Low Down Dirty Shame",1,0,0,1,0,0,0,0,0,0,0
"3126","Swimfan",0,0,0,0,1,0,0,0,1,0,0
"3127","Employee of the Month",0,0,0,1,0,0,0,1,0,0,0
"3128","Can't Hardly Wait",0,0,0,1,0,0,0,1,0,0,0
"3129","The Outsiders",0,0,0,0,1,0,0,0,0,0,0
"3130","Pete's Dragon",0,0,0,0,0,1,0,0,0,1,0
"3131","The Dead Zone",0,0,0,0,0,0,1,0,1,0,1
"3132","Sinister 2",0,0,1,0,0,0,1,0,1,0,0
"3133","Sparkle",0,0,0,0,1,0,0,0,0,0,0
"3134","Valentine",0,0,1,0,0,0,1,0,1,0,0
"3135","The Fourth Kind",0,0,1,0,0,0,0,0,1,0,1
"3136","A Prairie Home Companion",0,0,0,1,1,0,0,0,0,0,0
"3137","Sugar Hill",0,0,0,0,1,0,0,0,1,0,0
"3138","Invasion U.S.A.",1,0,0,0,0,0,0,0,1,0,0
"3139","Roll Bounce",0,0,0,1,1,0,0,1,0,0,0
"3140","Rushmore",0,0,0,1,1,0,0,0,0,0,0
"3141","Skyline",1,0,0,0,0,0,0,0,1,0,1
"3142","The Second Best Exotic Marigold Hotel",0,0,0,1,1,0,0,0,0,0,0
"3143","Kit Kittredge: An American Girl",0,0,0,0,1,1,0,0,0,0,0
"3144","The Perfect Man",0,0,0,1,0,1,0,1,0,0,0
"3145","Mo' Better Blues",0,0,0,0,1,0,0,1,0,0,0
"3146","Kung Pow: Enter the Fist",1,0,0,1,0,0,0,0,0,0,0
"3147","Tremors",0,0,0,1,0,0,1,0,0,0,1
"3148","Wrong Turn",0,0,0,0,0,0,1,0,1,0,0
"3149","The Long Riders",0,0,0,0,0,0,0,0,0,0,0
"3150","The Corruptor",1,0,1,0,1,0,0,0,1,0,0
"3151","Mud",0,0,0,0,1,0,0,0,0,0,0
"3152","Reno 911!: Miami",0,0,0,1,0,0,0,0,0,0,0
"3153","One Direction: This Is Us",0,0,0,0,0,0,0,0,0,0,0
"3154","The Goods: Live Hard, Sell Hard",0,0,0,1,0,0,0,0,0,0,0
"3155","Hey Arnold! The Movie",0,1,0,1,0,1,0,0,0,1,0
"3156","My Week with Marilyn",0,0,0,0,1,0,0,0,0,0,0
"3157","The Matador",0,0,0,1,1,0,0,0,1,0,0
"3158","Love Jones",0,0,0,0,1,0,0,1,0,0,0
"3159","The Gift",0,0,1,0,0,0,0,0,1,0,0
"3160","End of the Spear",0,0,0,0,1,0,0,0,0,1,0
"3161","Get Over It",0,0,0,1,0,0,0,1,0,0,0
"3162","Office Space",0,0,0,1,0,0,0,0,0,0,0
"3163","Drop Dead Gorgeous",0,0,0,1,0,0,0,1,1,0,0
"3164","Big Eyes",0,0,0,0,1,0,0,1,0,0,0
"3165","Very Bad Things",0,0,0,1,0,0,0,0,1,0,0
"3166","Sleepover",0,0,0,1,0,0,0,1,0,0,0
"3167","Body Double",0,0,1,0,0,0,0,0,1,0,0
"3168","MacGruber",1,0,0,1,0,0,0,1,0,0,0
"3169","Dirty Pretty Things",0,0,0,0,1,0,0,0,1,0,0
"3170","Movie 43",0,0,0,1,0,0,0,0,0,0,0
"3171","The Tourist",1,0,0,0,0,0,0,1,1,0,0
"3172","Over Her Dead Body",0,0,0,1,0,0,0,1,0,0,0
"3173","Seeking a Friend for the End of the World",0,0,0,1,1,0,0,1,0,1,1
"3174","Cedar Rapids",0,0,0,1,0,0,0,0,0,0,0
"3175","Bones            ",0,0,1,1,1,0,0,1,0,0,0
"3176","American History X",0,0,0,0,1,0,0,0,0,0,0
"3177","The Collection",1,0,0,0,0,0,1,0,1,0,0
"3178","Teacher's Pet",0,1,0,1,0,1,0,0,0,0,0
"3179","The Red Violin",0,0,1,0,1,0,0,1,0,0,0
"3180","The Straight Story",0,0,0,0,1,0,0,0,0,0,0
"3181","Deuces Wild",1,0,0,0,1,0,0,0,0,0,0
"3182","Bad Words",0,0,0,1,1,0,0,0,0,0,0
"3183","Run, Fatboy, Run",0,0,0,1,0,0,0,1,0,0,0
"3184","Heartbeeps",0,0,0,1,0,0,0,0,0,0,1
"3185","Black or White",0,0,0,0,1,0,0,0,0,0,0
"3186","On the Line",0,0,0,1,0,1,0,1,0,0,0
"3187","Rescue Dawn",0,0,0,0,1,0,0,0,0,1,0
"3188","Danny Collins",0,0,0,1,1,0,0,0,0,0,0
"3189","Jeff, Who Lives at Home",0,0,0,1,1,0,0,0,0,0,0
"3190","I Am Love",0,0,0,0,1,0,0,1,0,0,0
"3191","Atlas Shrugged II: The Strike",0,0,1,0,1,0,0,0,0,0,1
"3192","Romeo Is Bleeding",1,0,0,0,1,0,0,0,1,0,0
"3193","The Limey",0,0,1,0,1,0,0,0,1,0,0
"3194","Crash",0,0,0,0,1,0,0,0,1,0,0
"3195","The House of Mirth",0,0,0,0,1,0,0,1,0,0,0
"3196","Malone",1,0,0,0,1,0,0,0,1,0,0
"3197","Peaceful Warrior",0,0,0,0,1,0,0,1,0,0,0
"3198","Bucky Larson: Born to Be a Star",0,0,0,1,0,0,0,0,0,0,0
"3199","Bamboozled",0,0,0,1,1,0,0,0,0,0,0
"3200","The Forest",0,0,1,0,0,0,1,0,1,0,0
"3201","Sphinx",0,0,1,0,0,0,0,0,1,1,0
"3202","While We're Young",0,0,0,1,1,0,0,0,0,0,0
"3203","A Better Life",0,0,0,0,1,0,0,1,0,0,0
"3204","Spider",0,0,1,0,1,0,0,0,1,0,0
"3205","Gun Shy",0,0,0,1,0,0,0,1,0,0,0
"3206","Nicholas Nickleby",0,0,0,0,1,0,0,1,0,0,0
"3207","The Iceman",0,0,0,0,1,0,0,0,0,0,0
"3208","Dekalog            ",0,0,0,0,1,0,0,0,0,0,0
"3209","Krrish",1,0,0,0,0,0,0,1,0,1,1
"3210","Cecil B. DeMented",0,0,0,1,0,0,0,0,1,0,0
"3211","Killer Joe",0,0,0,0,1,0,0,1,1,0,0
"3212","The Joneses",0,0,0,1,1,0,0,0,0,0,0
"3213","Owning Mahowny",0,0,0,0,1,0,0,0,1,0,0
"3214","The Brothers Solomon",0,0,0,1,0,0,0,0,0,0,0
"3215","My Blueberry Nights",0,0,0,0,1,0,0,1,0,0,0
"3216","Illuminata",0,0,0,0,1,0,0,0,0,0,0
"3217","Swept Away",0,0,0,1,0,0,0,1,0,0,0
"3218","War, Inc.",1,0,0,1,0,0,0,0,1,0,0
"3219","Shaolin Soccer",1,0,0,1,0,0,0,0,0,0,0
"3220","The Brown Bunny",0,0,0,0,1,0,0,0,0,0,0
"3221","The Swindle",0,0,0,1,0,0,0,0,1,0,0
"3222","Rosewater",0,0,0,0,1,0,0,0,0,0,0
"3223","The Chambermaid on the Titanic",0,0,0,0,1,0,0,1,0,0,0
"3224","Coriolanus",0,0,0,0,1,0,0,0,1,0,0
"3225","Imaginary Heroes",0,0,0,1,1,0,0,0,0,0,0
"3226","High Heels and Low Lifes",1,0,0,1,1,0,0,0,0,0,0
"3227","World's Greatest Dad",0,0,0,1,1,0,0,0,0,0,0
"3228","Severance",0,0,0,1,0,0,1,0,1,0,0
"3229","Edmond",0,0,0,0,1,0,0,0,1,0,0
"3230","Welcome to the Rileys",0,0,0,0,1,0,0,0,0,0,0
"3231","Police Academy: Mission to Moscow",0,0,0,1,0,0,0,0,0,0,0
"3232","Blood Done Sign My Name",0,0,0,0,1,0,0,0,0,0,0
"3233","Cinco de Mayo, La Batalla",0,0,0,0,1,0,0,0,0,0,0
"3234","Elsa & Fred",0,0,0,1,1,0,0,1,0,0,0
"3235","An Alan Smithee Film: Burn Hollywood Burn",0,0,0,1,0,0,0,0,0,0,0
"3236","The Open Road",0,0,0,1,1,0,0,0,0,0,0
"3237","The Good Guy",0,0,0,1,0,0,0,1,0,0,0
"3238","Motherhood",0,0,0,1,1,0,0,0,0,0,0
"3239","Free Style",0,0,0,0,1,0,0,0,0,0,0
"3240","Strangerland",0,0,1,0,1,0,0,0,1,0,0
"3241","The Janky Promoters",0,0,0,1,0,0,0,0,0,0,0
"3242","Blonde Ambition",0,0,0,1,0,0,0,1,0,0,0
"3243","The Oxford Murders",0,0,1,0,0,0,0,0,1,0,0
"3244","The Reef",0,0,0,0,0,0,1,0,1,0,0
"3245","Eulogy",0,0,0,1,1,0,0,0,0,0,0
"3246","White Noise 2: The Light",0,0,0,0,1,0,1,0,1,0,0
"3247","You Got Served: Beat the World",0,0,0,0,1,0,0,0,0,0,0
"3248","Fifty Dead Men Walking",0,0,0,0,1,0,0,0,1,0,0
"3249","Jungle Shuffle",0,1,0,0,0,0,0,0,0,1,0
"3250","Adam Resurrected",0,0,0,0,1,0,0,0,0,0,0
"3251","Of Horses and Men",0,0,0,1,1,0,0,1,0,0,0
"3252","It's a Wonderful Afterlife",0,0,0,1,1,0,1,1,0,0,0
"3253","The Devil's Tomb",1,0,0,0,0,0,1,0,0,0,1
"3254","Partition",0,0,0,0,1,0,0,1,0,0,0
"3255","Good Intentions",0,0,0,1,0,0,0,0,0,0,0
"3256","The Good, the Bad, the Weird",1,0,0,1,0,0,0,0,0,1,0
"3257","Nurse 3D",0,0,0,0,0,0,1,0,1,0,0
"3258","Gunless",1,0,0,1,1,0,0,0,0,0,0
"3259","Adventureland",0,0,0,1,1,0,0,1,0,0,0
"3260","The Lost City",0,0,0,0,1,0,0,1,0,0,0
"3261","Next Friday",0,0,0,1,0,0,0,0,0,0,0
"3262","American Heist",1,0,0,0,1,0,0,0,1,0,0
"3263","You Only Live Twice",1,0,0,0,0,0,0,0,1,1,0
"3264","Plastic",1,0,0,1,1,0,0,0,0,0,0
"3265","Amour",0,0,0,0,1,0,0,1,0,0,0
"3266","Poltergeist III",0,0,0,0,0,0,1,0,1,0,0
"3267","Re-Kill",1,0,0,0,0,0,1,0,0,0,0
"3268","It's a Mad, Mad, Mad, Mad World",1,0,0,1,0,0,0,0,0,1,0
"3269","Volver",0,0,1,1,1,0,0,0,0,0,0
"3270","Heavy Metal",0,1,0,0,0,0,1,0,0,1,1
"3271","Gentlemen Broncos",0,0,0,1,0,0,0,0,0,1,1
"3272","Richard III",0,0,0,0,1,0,0,0,0,0,0
"3273","Into the Grizzly Maze",1,0,0,0,0,0,1,0,1,0,0
"3274","Kites",1,0,0,0,1,0,0,1,1,0,0
"3275","Melancholia",0,0,0,0,1,0,0,0,0,0,1
"3276","Red Dog",0,0,0,1,1,1,0,1,0,0,0
"3277","Jab Tak Hai Jaan",0,0,0,0,1,0,0,1,0,0,0
"3278","Alien",0,0,0,0,0,0,1,0,0,0,1
"3279","The Texas Chain Saw Massacre",0,0,0,0,0,0,1,0,1,0,0
"3280","The Runaways",0,0,0,0,1,0,0,0,0,0,0
"3281","Fiddler on the Roof",0,0,0,0,1,1,0,1,0,0,0
"3282","Thunderball",1,0,0,0,0,0,0,0,1,1,0
"3283","Detention",0,0,0,1,0,0,1,0,0,0,1
"3284","Loose Cannons",0,0,0,1,1,0,0,1,0,0,0
"3285","Set It Off",1,0,0,0,1,0,0,1,1,0,0
"3286","The Best Man",0,0,0,1,1,0,0,0,0,0,0
"3287","Child's Play",0,0,0,0,0,0,1,0,0,0,0
"3288","Sicko",0,0,0,0,1,0,0,0,0,0,0
"3289","The Purge: Anarchy",1,0,0,0,0,0,1,0,1,0,1
"3290","Down to You",0,0,0,1,1,0,0,1,0,0,0
"3291","Harold & Kumar Go to White Castle",0,0,0,1,0,0,0,0,0,1,0
"3292","The Contender",0,0,0,0,1,0,0,0,1,0,0
"3293","Boiler Room",0,0,0,0,1,0,0,0,1,0,0
"3294","Trading Places",0,0,0,1,0,0,0,0,0,0,0
"3295","Black Christmas",0,0,0,0,0,0,1,0,0,0,0
"3296","Breakin' All the Rules",0,0,0,1,0,0,0,1,0,0,0
"3297","Henry V",1,0,0,0,1,0,0,1,0,0,0
"3298","The Savages",0,0,0,1,1,0,0,0,0,0,0
"3299","Chasing Papi",0,0,0,1,0,0,0,1,0,0,0
"3300","The Way of the Gun",1,0,0,0,1,0,0,0,1,0,0
"3301","Igby Goes Down",0,0,0,1,1,0,0,0,0,0,0
"3302","PCU",0,0,0,1,0,0,0,0,0,0,0
"3303","The Ultimate Gift",0,0,0,0,1,1,0,1,0,0,0
"3304","The Bold and the Beautiful            ",0,0,0,0,1,0,0,1,0,0,0
"3305","The Ice Pirates",1,0,0,1,0,0,0,1,0,1,1
"3306","Gracie",0,0,0,0,1,0,0,0,0,0,0
"3307","Trust the Man",0,0,0,1,1,0,0,1,0,0,0
"3308","Hamlet 2",0,0,0,1,0,0,0,0,0,0,0
"3309","Velvet Goldmine",0,0,0,0,1,0,0,0,0,0,0
"3310","The Wailing",0,0,1,0,0,0,1,0,1,0,0
"3311","Glee: The 3D Concert Movie",0,0,0,0,0,0,0,0,0,0,0
"3312","The Legend of Suriyothai",1,0,0,0,1,0,0,0,0,1,0
"3313","Two Evil Eyes",0,0,0,0,0,0,1,0,0,0,0
"3314","Barbecue",0,0,0,1,0,0,0,0,0,0,0
"3315","All or Nothing",0,0,0,0,1,0,0,0,0,0,0
"3316","Princess Kaiulani",0,0,0,0,1,0,0,0,0,0,0
"3317","Opal Dream",0,0,0,0,1,1,0,0,0,0,0
"3318","Heist",1,0,0,0,0,0,0,0,1,0,0
"3319","Flame and Citron",0,0,0,0,1,0,0,0,1,0,0
"3320","Undiscovered",0,0,0,1,0,0,0,1,0,0,0
"3321","Red Riding: In the Year of Our Lord 1974",0,0,1,0,1,0,0,0,1,0,0
"3322","The Girl on the Train",0,0,0,0,1,0,0,0,0,0,0
"3323","Veronika Decides to Die",0,0,0,0,1,0,0,1,0,0,0
"3324","Crocodile Dundee",0,0,0,1,0,0,0,0,0,1,0
"3325","Ultramarines: A Warhammer 40,000 Movie",1,1,1,0,0,0,1,0,1,0,1
"3326","The I Inside",0,0,1,0,0,0,0,0,1,0,1
"3327","Beneath Hill 60",0,0,0,0,1,0,0,0,0,0,0
"3328","Polisse",0,0,0,0,1,0,0,0,0,0,0
"3329","Awake",0,0,1,0,0,0,0,0,1,0,0
"3330","Star Wars: The Clone Wars            ",1,1,0,0,1,0,0,0,0,1,1
"3331","Skin Trade",1,0,0,0,0,0,0,0,1,0,0
"3332","The Lost Boys",0,0,0,1,0,0,1,0,0,0,0
"3333","Crazy Heart",0,0,0,0,1,0,0,1,0,0,0
"3334","The Rose",0,0,0,0,1,0,0,1,0,0,0
"3335","Baggage Claim",0,0,0,1,0,0,0,0,0,0,0
"3336","Barbarella",0,0,0,1,0,0,0,0,0,1,1
"3337","Shipwrecked",0,0,0,0,0,1,0,0,0,1,0
"3338","Election",0,0,0,1,1,0,0,0,0,0,0
"3339","The Namesake",0,0,0,0,1,0,0,0,0,0,0
"3340","The DUFF",0,0,0,1,0,0,0,0,0,0,0
"3341","Glitter",0,0,0,0,1,0,0,1,0,0,0
"3342","The Haunting in Connecticut 2: Ghosts of Georgia",0,0,1,0,1,0,1,0,1,0,0
"3343","Silmido",1,0,0,0,1,0,0,0,0,0,0
"3344","Bright Star",0,0,0,0,1,0,0,1,0,0,0
"3345","My Name Is Khan",0,0,0,0,1,0,0,0,1,1,0
"3346","Footloose",0,0,0,0,1,0,0,1,0,0,0
"3347","All Is Lost",1,0,0,0,1,0,0,0,0,1,0
"3348","Limbo",0,0,0,0,1,0,0,0,1,1,0
"3349","Namastey London",0,0,0,1,1,0,0,1,0,0,0
"3350","The Wind That Shakes the Barley",0,0,0,0,1,0,0,0,0,0,0
"3351","Yeh Jawaani Hai Deewani",0,0,0,1,1,0,0,1,0,0,0
"3352","The Karate Kid",1,0,0,0,1,1,0,0,0,0,0
"3353","Quo Vadis",0,0,0,0,1,0,0,1,0,0,0
"3354","Repo! The Genetic Opera",0,0,0,0,0,0,1,0,0,0,1
"3355","Valley of the Wolves: Iraq",1,0,0,0,0,0,0,0,0,1,0
"3356","Pulp Fiction",0,0,0,0,1,0,0,0,0,0,0
"3357","The Muppet Movie",0,0,0,1,0,1,0,0,0,1,0
"3358","Nightcrawler",0,0,0,0,1,0,0,0,1,0,0
"3359","Club Dread",0,0,0,1,0,0,1,0,1,0,0
"3360","The Sound of Music",0,0,0,0,1,1,0,1,0,0,0
"3361","Splash",0,0,0,1,0,0,0,1,0,0,0
"3362","Little Miss Sunshine",0,0,0,1,1,0,0,0,0,0,0
"3363","Stand by Me",0,0,0,0,1,0,0,0,0,1,0
"3364","28 Days Later...",0,0,0,0,1,0,1,0,1,0,1
"3365","You Got Served",0,0,0,0,1,0,0,0,0,0,0
"3366","Escape from Alcatraz",0,0,0,0,1,0,0,0,0,0,0
"3367","Brown Sugar",0,0,0,1,1,0,0,1,0,0,0
"3368","A Thin Line Between Love and Hate",0,0,0,1,1,0,0,1,1,0,0
"3369","50/50",0,0,0,1,1,0,0,1,0,0,0
"3370","Shutter",0,0,1,0,0,0,1,0,1,0,0
"3371","Creepshow",0,0,0,1,0,0,1,0,0,0,0
"3372","That Awkward Moment",0,0,0,1,0,0,0,1,0,0,0
"3373","Modern Problems",0,0,0,1,0,0,0,0,0,0,1
"3374","Kicks",0,0,0,0,0,0,0,0,0,1,0
"3375","Much Ado About Nothing",0,0,0,1,1,0,0,1,0,0,0
"3376","On Her Majesty's Secret Service",1,0,0,0,0,0,0,0,1,1,0
"3377","The Player            ",1,0,0,0,1,0,0,0,1,0,0
"3378","New Nightmare",0,0,1,0,0,0,1,0,1,0,0
"3379","Drive Me Crazy",0,0,0,1,1,0,0,1,0,0,0
"3380","Akeelah and the Bee",0,0,0,0,1,0,0,0,0,0,0
"3381","Half Baked",0,0,0,1,0,0,0,0,0,0,0
"3382","New in Town",0,0,0,1,0,0,0,1,0,0,0
"3383","Syriana",0,0,0,0,1,0,0,0,1,0,0
"3384","American Psycho",0,0,0,0,1,0,0,0,0,0,0
"3385","The Good Girl",0,0,0,0,1,0,0,1,0,0,0
"3386","Bon Cop Bad Cop",1,0,0,1,0,0,0,0,1,0,0
"3387","The Boondock Saints II: All Saints Day",1,0,0,0,0,0,0,0,1,0,0
"3388","The City of Your Final Destination",0,0,0,0,1,0,0,1,0,0,0
"3389","Enough Said",0,0,0,1,1,0,0,1,0,0,0
"3390","Easy A",0,0,0,1,0,0,0,1,0,0,0
"3391","The Inkwell",0,0,0,1,1,0,0,1,0,0,0
"3392","Shadow of the Vampire",0,0,0,0,1,0,1,0,0,0,0
"3393","Prom",0,0,0,1,1,0,0,0,0,0,0
"3394","The Pallbearer",0,0,0,1,0,0,0,1,0,0,0
"3395","Held Up",0,0,0,1,0,0,0,0,0,0,0
"3396","Woman on Top",0,0,0,1,0,0,0,1,0,0,0
"3397","Howards End",0,0,0,0,1,0,0,1,0,0,0
"3398","Preacher            ",0,0,1,0,1,0,0,0,0,1,0
"3399","Anomalisa",0,1,0,1,1,0,0,1,0,0,0
"3400","Another Year",0,0,0,1,1,0,0,0,0,0,0
"3401","8 Women",0,0,0,1,0,0,0,1,0,0,0
"3402","Showdown in Little Tokyo",1,0,0,1,0,0,0,0,1,0,0
"3403","Clay Pigeons",0,0,0,1,0,0,0,0,0,0,0
"3404","It's Kind of a Funny Story",0,0,0,1,1,0,0,1,0,0,0
"3405","Made in Dagenham",0,0,0,1,1,0,0,0,0,0,0
"3406","When Did You Last See Your Father?",0,0,0,0,1,0,0,0,0,0,0
"3407","Prefontaine",0,0,0,0,1,0,0,1,0,0,0
"3408","The Wicked Lady",0,0,0,0,1,0,0,0,0,1,0
"3409","The Secret of Kells",0,1,0,0,0,1,0,0,0,1,0
"3410","Begin Again",0,0,0,0,1,0,0,0,0,0,0
"3411","Down in the Valley",0,0,0,0,1,0,0,1,1,0,0
"3412","Brooklyn Rules",0,0,0,0,1,0,0,0,0,0,0
"3413","Restless",0,0,0,0,1,0,0,1,0,0,0
"3414","The Singing Detective",0,0,1,1,0,0,0,0,0,0,0
"3415","The Land Girls",0,0,0,0,1,0,0,1,0,0,0
"3416","Fido",0,0,0,1,1,0,1,0,0,0,1
"3417","The Wendell Baker Story",0,0,0,1,1,0,0,1,0,0,0
"3418","Wild Target",1,0,0,1,0,0,0,0,0,0,0
"3419","Pathology",0,0,0,0,0,0,1,0,1,0,0
"3420","Wuthering Heights            ",0,0,0,0,1,0,0,1,0,0,0
"3421","10th & Wolf",0,0,0,0,1,0,0,0,1,0,0
"3422","Dear Wendy",0,0,0,1,1,0,0,1,0,0,0
